,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2ND TANDEM UNLIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7," HANSEN, WEST",,11:25:00,,15:03:00,,18:12:00,,22:23:00,,3:50:00,,7:48:00,,9:54:00,,16:00:00,,21:36:00,,:49,,4:12:00,,,,,,
7,"ADAMSON, IAN",4,2:25:00,17,3:38:00,4,3:09:00,5,4:11:00,5,5:27:00,4,3:58:00,2,2:06:00,5,6:06:00,10,5:36:00,9,3:13:00,22,3:23:00,,,,,,
,"ALANIZ, LIZET",4,2:25:00,9,6:03:00,7,9:12:00,7,13:23:00,5,18:50:00,6,22:48:00,5,24:54:00,5,31:00:00,6,36:36:00,7,39:49:00,7,43:12:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6TH UNLIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"BAKER, MATT",,11:29:00,,14:55:00,,18:21:00,,22:58:00,,4:50:00,,9:00:00,,11:18:00,,18:13:00,,:08,,3:31:00,,6:41:00,,,,,,
316,"BAKER, CHRIS",7,2:29:00,8,3:26:00,9,3:26:00,8,4:37:00,7,5:52:00,8,4:10:00,9,2:18:00,10,6:55:00,15,5:55:00,11,3:23:00,10,3:10:00,,,,,,
,"WILSON, ",7,2:29:00,7,5:55:00,8,9:21:00,8,13:58:00,8,19:50:00,8,24:00:00,8,26:18:00,8,33:13:00,8,39:08:00,8,42:31:00,8,45:41:00,,,,,,
,"BAKER, CHARLES",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,IST USCA C2,,11:46:00,,15:19:00,,18:47:00,,23:28:00,,5:20:00,,9:52:00,,12:14:00,,18:57:00,,0:21:00,,3:52:00,,6:51:00,,,,,,
930,"ANGLIN, TIM",13,2:46:00,11,3:33:00,10,3:28:00,9,4:41:00,8,5:52:00,18,4:32:00,10,2:22:00,9,6:43:00,8,5:24:00,14,3:31:00,8,2:59:00,,,,,,
,"CAMPBELL, BILL",13,2:46:00,12,6:19:00,12,9:47:00,10,14:28:00,10,20:20:00,9,24:52:00,9,27:14:00,8,33:57:00,9,39:21:00,9,42:52:00,9,45:51:00,,,,,,
,"ANGLIN, LISA",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3RD TANDEM UNLIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1ST PARENT/CHILD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"DEVOGLAER, JAMES",,11:50:00,,15:23:00,,19:07:00,,:40,,7:11:00,,11:19:00,,13:52:00,,20:14:00,,1:44:00,,5:37:00,,8:34:00,,,,,,
1024,"DEVOGLAER, IAN",15,2:50:00,12,3:33:00,17,3:44:00,22,5:33:00,12,6:31:00,7,4:08:00,14,2:33:00,7,6:22:00,9,5:30:00,29,3:53:00,7,2:57:00,,,,,,
,"SCHEFFLER, BARRY",15,2:50:00,13,6:23:00,16,10:07:00,18,15:40:00,15,22:11:00,13,26:19:00,13,28:52:00,10,35:14:00,10,40:44:00,10,44:37:00,10,47:34:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,FIRST SOLO,,11:37:00,,15:13:00,,18:43:00,,23:49:00,,6:27:00,,11:50:00,,14:22:00,,21:17:00,,2:55:00,,6:10:00,,9:25:00,,,,,,
101,"GUMBERT, PHIL",10,2:37:00,14,3:36:00,12,3:30:00,15,5:06:00,14,6:38:00,44,5:23:00,13,2:32:00,10,6:55:00,11,5:38:00,10,3:15:00,13,3:15:00,,,,,,
,"GUMBERT, MARY JO",10,2:37:00,11,6:13:00,10,9:43:00,12,14:49:00,11,21:27:00,16,26:50:00,15,29:22:00,15,36:17:00,11,41:55:00,11,45:10:00,11,48:25:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2ND USCA C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"KEIFFER, KEN",,11:50:00,,15:24:00,,18:52:00,,23:55:00,,6:31:00,,10:55:00,,13:34:00,,20:48:00,,3:51:00,,6:48:00,,10:03:00,,,,,,
131,"PROCHASKA, TOMMY",16,2:50:00,13,3:34:00,11,3:28:00,13,5:03:00,13,6:36:00,13,4:24:00,17,2:39:00,14,7:14:00,46,7:03:00,3,2:57:00,14,3:15:00,,,,,,
,"BRUNER, JED",16,2:50:00,15,6:24:00,13,9:52:00,13,14:55:00,13,21:31:00,11,25:55:00,11,28:34:00,11,35:48:00,14,42:51:00,12,45:48:00,12,49:03:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,FIRST MIXED,,12:00:00,,15:40:00,,19:25:00,,:29,,7:08:00,,11:36:00,,14:13:00,,21:12:00,,3:00:00,,7:00:00,,10:15:00,,,,,,
10,"YONLEY, LORI",28,3:00:00,21,3:40:00,19,3:45:00,14,5:04:00,16,6:39:00,16,4:28:00,15,2:37:00,12,6:59:00,13,5:48:00,34,4:00:00,15,3:15:00,,,,,,
,"YONLEY, JONATHAN",28,3:00:00,23,6:40:00,23,10:25:00,15,15:29:00,14,22:08:00,14,26:36:00,14,29:13:00,13,36:12:00,12,42:00:00,13,46:00:00,13,49:15:00,,,,,,
,"GALBRAITH, BRYCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,FIRST ALUMINUM,,11:51:00,,15:38:00,,19:22:00,,:29,,6:30:00,,10:57:00,,13:48:00,,21:13:00,,3:17:00,,7:04:00,,10:20:00,,,,,,
5564,"QUALLS, JOHN",19,2:51:00,27,3:47:00,18,3:44:00,16,5:07:00,9,6:01:00,14,4:27:00,29,2:51:00,15,7:25:00,16,6:04:00,22,3:47:00,16,3:16:00,,,,,,
,"HOFFART, JOHN",19,2:51:00,22,6:38:00,21,10:22:00,16,15:29:00,12,21:30:00,12,25:57:00,12,28:48:00,14,36:13:00,13,42:17:00,14,46:04:00,14,49:20:00,,,,,,
,"RUSH, JOHN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,FIRST WOMEN'S SOLO,,11:54:00,,15:24:00,,18:56:00,,:30,,7:18:00,,11:38:00,,14:23:00,,22:58:00,,5:05:00,,8:51:00,,12:19:00,,,,,,
497,"MAGEE, ERIN",21,2:54:00,10,3:30:00,13,3:32:00,23,5:34:00,20,6:48:00,12,4:20:00,25,2:45:00,30,8:35:00,17,6:07:00,21,3:46:00,26,3:28:00,,,,,,
,"KUHN, KIMBALL",21,2:54:00,14,6:24:00,14,9:56:00,17,15:30:00,16,22:18:00,15,26:38:00,16,29:23:00,17,37:58:00,16,44:05:00,15,47:51:00,15,51:19:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2ND SOLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"STEPPE, RICHARD",,11:30:00,,14:57:00,,18:22:00,,23:05:00,,5:16:00,,10:05:00,,12:53:00,,21:02:00,,3:57:00,,8:51:00,,12:20:00,,,,,,
71,"JACKSON, JOHN",8,2:30:00,9,3:27:00,8,3:25:00,10,4:43:00,10,6:11:00,25,4:49:00,26,2:48:00,24,8:09:00,40,6:55:00,67,4:54:00,27,3:29:00,,,,,,
,,8,2:30:00,8,5:57:00,9,9:22:00,9,14:05:00,9,20:16:00,10,25:05:00,10,27:53:00,12,36:02:00,15,42:57:00,16,47:51:00,16,51:20:00,,,,,,
,2ND MIXED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"BUGGE, JOHN",,11:56:00,,15:41:00,,19:30:00,,:59,,9:00:00,,13:28:00,,15:57:00,,22:57:00,,5:05:00,,8:52:00,,12:23:00,,,,,,
952,"BUGGE, JESSICA",25,2:56:00,25,3:45:00,25,3:49:00,20,5:29:00,53,8:01:00,17,4:28:00,11,2:29:00,13,7:00:00,18,6:08:00,23,3:47:00,30,3:31:00,,,,,,
,"BUGGE, JENNIFER",25,2:56:00,25,6:41:00,26,10:30:00,21,15:59:00,21,24:00:00,20,28:28:00,18,30:57:00,16,37:57:00,17,44:05:00,17,47:52:00,17,51:23:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3RD USCA C2,,12:04:00,,15:57:00,,19:56:00,,1:19:00,,8:20:00,,12:55:00,,15:45:00,,23:12:00,,6:05:00,,9:55:00,,13:12:00,,,,,,
60,"REDFREN, JOHATHAN",31,3:04:00,33,3:53:00,31,3:59:00,17,5:23:00,26,7:01:00,20,4:35:00,27,2:50:00,16,7:27:00,39,6:53:00,26,3:50:00,18,3:17:00,,,,,,
,"JIRAL, DARRYL",31,3:04:00,32,6:57:00,30,10:56:00,24,16:19:00,18,23:20:00,17,27:55:00,17,30:45:00,18,38:12:00,18,45:05:00,18,48:55:00,18,52:12:00,,,,,,
,"BEILKE, LANCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,FIRST USCA C1,,11:57:00,,15:45:00,,19:38:00,,1:06:00,,8:31:00,,13:19:00,,16:01:00,,23:52:00,,6:49:00,,10:25:00,,13:59:00,,,,,,
1999,"HICKS, GRADY",26,2:57:00,30,3:48:00,28,3:53:00,18,5:28:00,32,7:25:00,24,4:48:00,20,2:42:00,22,7:51:00,42,6:57:00,15,3:36:00,35,3:34:00,,,,,,
,"FINSTAD, MARK",26,2:57:00,27,6:45:00,27,10:38:00,23,16:06:00,20,23:31:00,18,28:19:00,19,31:01:00,19,38:52:00,19,45:49:00,19,49:25:00,19,52:59:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4TH TANDEM UNLIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"SCHAU, TORRE",,11:47:00,,15:27:00,,19:15:00,,3:19:00,,10:59:00,,15:15:00,,17:30:00,,1:30:00,,8:20:00,,11:30:00,,14:46:00,,,,,,
3,"BAILEY, RUSTY",14,2:47:00,19,3:39:00,22,3:49:00,60,8:04:00,39,7:40:00,11,4:16:00,7,2:15:00,23,8:00:00,37,6:50:00,7,3:10:00,17,3:16:00,,,,,,
,"BAILEY, CINDY",14,2:47:00,17,6:26:00,18,10:15:00,40,18:19:00,34,25:59:00,29,30:15:00,23,32:30:00,23,40:30:00,20,47:20:00,20,50:30:00,20,53:46:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4TH USCA C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"ZEEK, DON",,11:56:00,,15:42:00,,19:30:00,,:59,,9:01:00,,13:53:00,,16:31:00,,:15,,8:31:00,,12:13:00,,16:15:00,,,,,,
70,"ZEEK, JONATHAN",24,2:56:00,26,3:46:00,21,3:48:00,19,5:29:00,54,8:02:00,30,4:52:00,16,2:38:00,20,7:44:00,63,8:16:00,19,3:42:00,53,4:02:00,,,,,,
,"ZEEK, SANDY",24,2:56:00,26,6:42:00,25,10:30:00,20,15:59:00,22,24:01:00,21,28:53:00,21,31:31:00,20,39:15:00,21,47:31:00,21,51:13:00,21,55:15:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3RD SOLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"GREEN, JAMES",,11:58:00,,15:49:00,,19:50:00,,1:41:00,,10:09:00,,14:52:00,,17:57:00,,1:25:00,,9:21:00,,13:08:00,,17:15:00,,,,,,
5234,"GEORGE, GREGG",27,2:58:00,32,3:51:00,32,4:01:00,30,5:51:00,62,8:28:00,22,4:43:00,42,3:05:00,18,7:28:00,55,7:56:00,25,3:47:00,59,4:07:00,,,,,,
,,27,2:58:00,29,6:49:00,29,10:50:00,27,16:41:00,27,25:09:00,27,29:52:00,29,32:57:00,21,40:25:00,23,48:21:00,24,52:08:00,22,56:15:00,,,,,,
,2ND USCA C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"OHLEMACHER, PAUL",,12:07:00,,16:10:00,,20:01:00,,1:30:00,,10:10:00,,14:52:00,,17:57:00,,1:25:00,,9:21:00,,13:08:00,,17:47:00,,,,,,
6922,"OHLEMACHER, LEO",37,3:07:00,37,4:03:00,27,3:51:00,21,5:29:00,67,8:40:00,21,4:42:00,41,3:05:00,16,7:28:00,56,7:56:00,24,3:47:00,75,4:39:00,,,,,,
,,37,3:07:00,38,7:10:00,31,11:01:00,25,16:30:00,28,25:10:00,26,29:52:00,28,32:57:00,21,40:25:00,24,48:21:00,23,52:08:00,23,56:47:00,,,,,,
,4TH SOLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"DROST, MICHAEL",,11:56:00,,15:32:00,,19:21:00,,:55,,8:30:00,,13:22:00,,16:24:00,,2:50:00,,9:14:00,,13:05:00,,18:05:00,,,,,,
1,"GLOCK, JEFF",22,2:56:00,15,3:36:00,23,3:49:00,24,5:34:00,38,7:35:00,29,4:52:00,33,3:02:00,57,10:26:00,27,6:24:00,27,3:51:00,80,5:00:00,,,,,,
,,22,2:56:00,20,6:32:00,20,10:21:00,19,15:55:00,19,23:30:00,19,28:22:00,20,31:24:00,25,41:50:00,22,48:14:00,22,52:05:00,24,57:05:00,,,,,,
,5TH TANDEM UNLIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"KISSLING, RANDY",,12:10:00,,16:10:00,,20:13:00,,2:05:00,,9:34:00,,14:49:00,,17:53:00,,2:50:00,,9:33:00,,13:28:00,,18:14:00,,,,,,
4040,"STINSON, MIKE",38,3:10:00,35,4:00:00,35,4:03:00,31,5:52:00,34,7:29:00,40,5:15:00,38,3:04:00,33,8:57:00,34,6:43:00,31,3:55:00,77,4:46:00,,,,,,
,"STINSON, CINDY",38,3:10:00,37,7:10:00,37,11:13:00,33,17:05:00,23,24:34:00,25,29:49:00,26,32:53:00,24,41:50:00,25,48:33:00,25,52:28:00,25,57:14:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5TH SOLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"DORNACK, HENRY",,11:44:00,,15:24:00,,18:58:00,,2:54:00,,10:36:00,,14:49:00,,17:31:00,,6:30:00,,11:30:00,,14:33:00,,18:20:00,,,,,,
971,"LEE, SCOTT",12,2:44:00,20,3:40:00,14,3:34:00,58,7:56:00,40,7:42:00,9,4:13:00,21,2:42:00,74,12:59:00,5,5:00:00,6,3:03:00,41,3:47:00,,,,,,
,,12,2:44:00,16,6:24:00,15,9:58:00,36,17:54:00,30,25:36:00,23,29:49:00,24,32:31:00,34,45:30:00,31,50:30:00,28,53:33:00,26,57:20:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,FIRST WOMEN'S ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"TURNER, GINGER",,12:11:00,,16:15:00,,20:20:00,,2:45:00,,10:48:00,,15:34:00,,18:38:00,,4:05:00,,10:23:00,,14:14:00,,18:26:00,,,,,,
,"BURRUSS, KAKI",41,3:11:00,40,4:04:00,37,4:05:00,38,6:25:00,55,8:03:00,23,4:46:00,39,3:04:00,45,9:27:00,25,6:18:00,28,3:51:00,63,4:12:00,,,,,,
,"BURRUSS, JACKI",41,3:11:00,40,7:15:00,39,11:20:00,35,17:45:00,32,25:48:00,32,30:34:00,32,33:38:00,29,43:05:00,27,49:23:00,27,53:14:00,27,57:26:00,,,,,,
,"COLE, MARVENE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"BURRUSS, BILL",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,FIRST STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,"BARNARD, SCOTT",,12:23:00,,16:43:00,,21:03:00,,3:41:00,,11:40:00,,16:41:00,,19:44:00,,4:01:00,,10:15:00,,13:45:00,,18:41:00,,,,,,
,"MAYER, VINCENT",50,3:23:00,54,4:20:00,48,4:20:00,41,6:38:00,51,7:59:00,33,5:01:00,37,3:03:00,25,8:17:00,21,6:14:00,13,3:30:00,79,4:56:00,,,,,,
,"BARNARD, JOSH",50,3:23:00,51,7:43:00,49,12:03:00,41,18:41:00,37,26:40:00,37,31:41:00,37,34:44:00,28,43:01:00,26,49:15:00,26,52:45:00,28,57:41:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6TH TANDEM UNLIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"GUERRERO, ROLAND",,12:11:00,,16:35:00,,20:57:00,,3:44:00,,11:36:00,,16:25:00,,19:29:00,,4:40:00,,10:55:00,,14:35:00,,19:06:00,,,,,,
5,"POPE, TOM",40,3:11:00,59,4:24:00,49,4:22:00,43,6:47:00,44,7:52:00,26,4:49:00,40,3:04:00,38,9:11:00,23,6:15:00,17,3:40:00,71,4:31:00,,,,,,
,"PERRY, LARRY",40,3:11:00,45,7:35:00,48,11:57:00,43,18:44:00,36,26:36:00,35,31:25:00,35,34:29:00,31,43:40:00,30,49:55:00,29,53:35:00,29,58:06:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6TH SOLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"BARTELL, DAVE",,11:51:00,,15:35:00,,19:16:00,,1:00:00,,7:25:00,,14:43:00,,17:13:00,,3:55:00,,10:35:00,,14:57:00,,19:08:00,,,,,,
43,"BROWN, DENNIS",17,2:51:00,22,3:44:00,16,3:41:00,27,5:44:00,11,6:25:00,67,7:18:00,12,2:30:00,62,10:42:00,31,6:40:00,53,4:22:00,62,4:11:00,,,,,,
,,17,2:51:00,21,6:35:00,19,10:16:00,22,16:00:00,17,22:25:00,22,29:43:00,22,32:13:00,27,42:55:00,28,49:35:00,30,53:57:00,30,58:08:00,,,,,,
,2ND ALUMINUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"DORAN, JIMMY",,12:03:00,,16:06:00,,20:02:00,,2:00:00,,9:50:00,,15:24:00,,18:29:00,,3:54:00,,10:51:00,,15:10:00,,19:14:00,,,,,,
1111,"HATTON, DAVID",30,3:03:00,36,4:03:00,30,3:56:00,32,5:58:00,43,7:50:00,52,5:34:00,43,3:05:00,43,9:25:00,43,6:57:00,47,4:19:00,54,4:04:00,,,,,,
,"WEST, RICHARD",30,3:03:00,35,7:06:00,32,11:02:00,32,17:00:00,25,24:50:00,31,30:24:00,31,33:29:00,26,42:54:00,29,49:51:00,31,54:10:00,31,58:14:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7TH UNLIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"SLAUGHTER, TED",,11:56:00,,15:40:00,,19:29:00,,1:41:00,,10:50:00,,15:17:00,,17:57:00,,7:50:00,,13:31:00,,17:25:00,,20:15:00,,,,,,
603,"MARTIN, QUANAH",23,2:56:00,23,3:44:00,24,3:49:00,33,6:12:00,74,9:09:00,15,4:27:00,19,2:40:00,76,13:53:00,12,5:41:00,30,3:54:00,6,2:50:00,,,,,,
,"KITE, JASON",23,2:56:00,24,6:40:00,24,10:29:00,28,16:41:00,33,25:50:00,30,30:17:00,27,32:57:00,37,46:50:00,35,52:31:00,35,56:25:00,32,59:15:00,,,,,,
,"GASS, BRANDON",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3RD ALUMINUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"CHEANEY, JIM",,12:23:00,,16:38:00,,20:45:00,,3:15:00,,11:20:00,,16:32:00,,19:38:00,,5:54:00,,12:35:00,,16:45:00,,20:17:00,,,,,,
14,"CROFT, TRAVIS",49,3:23:00,46,4:15:00,39,4:07:00,39,6:30:00,57,8:05:00,37,5:12:00,44,3:06:00,54,10:16:00,33,6:41:00,41,4:10:00,31,3:32:00,,,,,,
,"CRORT, WALKER",49,3:23:00,47,7:38:00,42,11:45:00,39,18:15:00,35,26:20:00,36,31:32:00,36,34:38:00,32,44:54:00,33,51:35:00,33,55:45:00,33,59:17:00,,,,,,
,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,
34,FIRST NOVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,"ROBERTS, DAVID",,12:10:00,,16:29:00,,20:47:00,,3:02:00,,10:46:00,,16:01:00,,19:13:00,,6:19:00,,12:36:00,,16:42:00,,20:21:00,,,,,,
,"ECTON, JEFF",39,3:10:00,52,4:19:00,46,4:18:00,34,6:15:00,41,7:44:00,41,5:15:00,47,3:12:00,64,11:06:00,24,6:17:00,40,4:06:00,38,3:39:00,,,,,,
,"ROBERTS, RUSS",39,3:10:00,43,7:29:00,43,11:47:00,38,18:02:00,31,25:46:00,34,31:01:00,34,34:13:00,33,45:19:00,34,51:36:00,32,55:42:00,34,59:21:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2ND STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
