,"BAIN, SHAUN",4,2:23:00,7,5:47:00,6,9:15:00,6,13:39:00,7,19:30:00,6,23:50:00,8,26:35:00,8,33:05:00,6,38:16:00,5,41:51:00,4,44:02:00,,,,,,
,"KLIMITCHEK, DARRELL",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1ST SOLO & MASTERS,,11:27:00,,14:44:00,,18:06:00,,22:35:00,,4:02:00,,8:06:00,,10:39:00,,17:12:00,,22:28:00,,2:30:00,,5:16:00,,,,,,
1024,"DEVOGLAER, JAMES",7,2:27:00,5,3:17:00,5,3:22:00,8,4:29:00,3,5:27:00,5,4:04:00,5,2:33:00,8,6:33:00,8,5:16:00,11,4:02:00,9,2:46:00,,,,,,
,"SALTZMAN, STEVE",7,2:27:00,5,5:44:00,5,9:06:00,5,13:35:00,4,19:02:00,4,23:06:00,4,25:39:00,4,32:12:00,4,37:28:00,4,41:30:00,5,44:16:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"HARRAS, JOHN MARK",,11:29:00,,14:53:00,,18:18:00,,22:54:00,,5:00:00,,9:17:00,,12:00:00,,18:32:00,,23:39:00,,3:06:00,,5:29:00,,,,,,
807,"PRICE, LIAM",9,2:29:00,9,3:24:00,8,3:25:00,10,4:36:00,11,6:06:00,7,4:17:00,7,2:43:00,7,6:32:00,5,5:07:00,3,3:27:00,4,2:23:00,,,,,,
,"DUPONT, JOHN",9,2:29:00,9,5:53:00,8,9:18:00,9,13:54:00,11,20:00:00,10,24:17:00,10,27:00:00,10,33:32:00,9,38:39:00,6,42:06:00,6,44:29:00,,,,,,
,"STAFFORD, BILL",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"CARLILE, GENE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"BOWDEN, PHIL",,11:27:00,,14:48:00,,18:20:00,,22:48:00,,4:33:00,,8:52:00,,11:38:00,,18:16:00,,23:29:00,,3:22:00,,5:54:00,,,,,,
801,"HENK, RON (DNF)",6,2:27:00,7,3:21:00,11,3:32:00,6,4:28:00,7,5:45:00,8,4:19:00,9,2:46:00,11,6:38:00,7,5:13:00,9,3:53:00,7,2:32:00,,,,,,
,"MCCOY, BRIAN",6,2:27:00,8,5:48:00,9,9:20:00,7,13:48:00,8,19:33:00,7,23:52:00,9,26:38:00,9,33:16:00,8,38:29:00,9,42:22:00,7,44:54:00,,,,,,
,"MCCOY, REID",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"CHURCHMAN, FUZZY",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"PETRISKY, PAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"SHIVELY, MICHAEL",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"COCHRAN, JERRY",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"MCCOY, MEAGAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1ST TANDEM,,11:31:00,,15:03:00,,18:38:00,,23:17:00,,5:00:00,,9:00:00,,11:27:00,,17:57:00,,23:24:00,,3:09:00,,5:59:00,,,,,,
1836,"KIEFFER, KEN",11,2:31:00,12,3:32:00,12,3:35:00,11,4:39:00,6,5:43:00,3,4:00:00,3,2:27:00,5,6:30:00,11,5:27:00,7,3:45:00,11,2:50:00,,,,,,
,"PROCHASKA, TOMMY",11,2:31:00,12,6:03:00,12,9:38:00,12,14:17:00,10,20:00:00,9,24:00:00,6,26:27:00,6,32:57:00,7,38:24:00,7,42:09:00,8,44:59:00,,,,,,
,"BRUNER, JED",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1ST USCA C-2,,11:30:00,,15:01:00,,18:24:00,,22:52:00,,4:58:00,,8:59:00,,11:34:00,,17:45:00,,23:11:00,,3:11:00,,6:00:00,,,,,,
52,"RASK, MICHAEL",10,2:30:00,11,3:31:00,7,3:23:00,7,4:28:00,10,6:06:00,4,4:01:00,6,2:35:00,4,6:11:00,10,5:26:00,10,4:00:00,10,2:49:00,,,,,,
,"YONLEY, TOMMY",10,2:30:00,10,6:01:00,10,9:24:00,8,13:52:00,9,19:58:00,8,23:59:00,7,26:34:00,5,32:45:00,5,38:11:00,8,42:11:00,9,45:00:00,,,,,,
,"KINGRY, MELINA",,,,,,,,,,,,,, ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"HICKS, GRADY",,11:35:00,,15:03:00,,18:25:00,,22:59:00,,4:27:00,,8:38:00,,11:25:00,,18:02:00,,0:01:00,,4:21:00,,7:24:00,,,,,,
195,"FINSTAD, MARK",12,2:35:00,10,3:28:00,6,3:22:00,9,4:34:00,4,5:28:00,6,4:11:00,10,2:47:00,9,6:37:00,12,5:59:00,16,4:20:00,16,3:03:00,,,,,,
,"NILSESTUEN, JON",12,2:35:00,11,6:03:00,11,9:25:00,10,13:59:00,6,19:27:00,5,23:38:00,5,26:25:00,7,33:02:00,10,39:01:00,10,43:21:00,10,46:24:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"RASK, TIM",,11:24:00,,14:44:00,,18:03:00,,22:17:00,,4:03:00,,9:24:00,,12:26:00,,20:07:00,,4:50:00,,8:22:00,,10:40:00,,,,,,
111,"SOUTHARD, JACOB",5,2:24:00,6,3:20:00,4,3:19:00,4,4:14:00,8,5:46:00,31,5:21:00,13,3:02:00,15,7:41:00,47,8:43:00,4,3:32:00,3,2:18:00,,,,,,
,,5,2:24:00,6,5:44:00,4,9:03:00,4,13:17:00,5,19:03:00,11,24:24:00,11,27:26:00,11,35:07:00,15,43:50:00,13,47:22:00,11,49:40:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"YOUENS, ROBERT",,11:36:00,,15:08:00,,18:43:00,,23:31:00,,5:38:00,,10:27:00,,14:02:00,,21:26:00,,3:39:00,,7:51:00,,10:43:00,,,,,,
87,"MRAZ, ZOLTAN",13,2:36:00,13,3:32:00,13,3:35:00,13,4:48:00,13,6:07:00,16,4:49:00,26,3:35:00,14,7:24:00,17,6:13:00,14,4:12:00,12,2:52:00,,,,,,
,"YOUENS, DEBORAH",13,2:36:00,13,6:08:00,13,9:43:00,13,14:31:00,13,20:37:00,13,25:27:00,14,29:02:00,14,36:26:00,11,42:39:00,11,46:51:00,12,49:43:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"STEWART, NATE",,11:37:00,,15:14:00,,19:12:00,,24:32:00,,6:39:00,,11:03:00,,13:59:00,,20:51:00,,3:58:00,,8:15:00,,11:08:00,,,,,,
166,"STEWART, CHARLIE",15,2:37:00,15,3:37:00,19,3:58:00,18,5:20:00,14,6:07:00,10,4:24:00,11,2:56:00,13,6:52:00,27,7:07:00,15,4:17:00,14,2:53:00,,,,,,
,"MILLER, RICHARD",15,2:37:00,15,6:14:00,16,10:12:00,17,15:32:00,14,21:37:00,14,26:03:00,13,28:59:00,12,35:51:00,12,42:58:00,12,47:15:00,13,50:08:00,,,,,,
,"SIMMONS, MARK",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"ANGLIN, TIM",,11:48:00,,15:40:00,,19:34:00,,0:47:00,,6:58:00,,11:59:00,,15:10:00,,21:57:00,,3:59:00,,8:29:00,,11:21:00,,,,,,
930,"CAMPBELL, BILL",18,2:48:00,19,3:52:00,17,3:54:00,16,5:13:00,15,6:11:00,21,5:01:00,19,3:11:00,12,6:47:00,13,6:02:00,20,4:30:00,13,2:52:00,,,,,,
,"CAMPBELL, LISA",18,2:48:00,18,6:40:00,18,10:34:00,18,15:47:00,16,21:58:00,16,26:59:00,16,30:10:00,15,36:57:00,13,42:59:00,14,47:29:00,14,50:21:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"SHEA, MIKE",,11:27:00,,14:44:00,,18:15:00,,23:00:00,,5:07:00,,9:43:00,,12:44:00,,20:54:00,,4:15:00,,9:29:00,,12:08:00,,,,,,
48,"SPENCER, JACK",8,2:27:00,4,3:17:00,10,3:31:00,12,4:45:00,12,6:07:00,12,4:36:00,12,3:01:00,21,8:10:00,31,7:21:00,36,5:14:00,8,2:39:00,,,,,,
,,8,2:27:00,4,5:44:00,7,9:15:00,11,14:00:00,12,20:07:00,12,24:43:00,12,27:44:00,13,35:54:00,14,43:15:00,16,48:29:00,15,51:08:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"GOYNES, TOM",,11:43:00,,15:27:00,,19:15:00,,0:20:00,,6:43:00,,11:27:00,,14:31:00,,22:15:00,,4:59:00,,9:23:00,,12:24:00,,,,,,
123,"GOYNES, SANDY",17,2:43:00,16,3:44:00,16,3:48:00,15,5:05:00,17,6:23:00,14,4:44:00,14,3:04:00,16,7:44:00,20,6:41:00,19,4:27:00,15,3:01:00,,,,,,
,"GOYNES, MIKE",17,2:43:00,16,6:27:00,17,10:15:00,16,15:20:00,15,21:43:00,15,26:27:00,15,29:31:00,16,37:15:00,16,43:56:00,15,48:23:00,16,51:24:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1ST ALUMINUM,,11:58:00,,16:02:00,,20:07:00,,1:45:00,,8:58:00,,13:54:00,,17:03:00,,0:53:00,,6:56:00,,11:07:00,,14:41:00,,,,,,
6255,"QUALLS, JOHN",24,2:58:00,24,4:04:00,25,4:05:00,22,5:38:00,21,7:13:00,18,4:56:00,17,3:09:00,19,7:50:00,14,6:03:00,13,4:11:00,17,3:34:00,,,,,,
,"RUSH, JOHN",24,2:58:00,23,7:02:00,24,11:07:00,22,16:45:00,20,23:58:00,20,28:54:00,19,32:03:00,19,39:53:00,18,45:56:00,18,50:07:00,17,53:41:00,,,,,,
,"ROBINSON, GARY",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"BAKER, CHRIS",,11:53:00,,15:53:00,,19:56:00,,1:26:00,,8:30:00,,13:08:00,,16:39:00,,0:34:00,,6:42:00,,11:05:00,,14:50:00,,,,,,
316,"BAKER, MATTHEW",19,2:53:00,22,4:00:00,23,4:03:00,20,5:30:00,18,7:04:00,13,4:38:00,23,3:31:00,20,7:55:00,15,6:08:00,18,4:23:00,18,3:45:00,,,,,,
,"BAKER, CHET",19,2:53:00,21,6:53:00,20,10:56:00,20,16:26:00,19,23:30:00,18,28:08:00,17,31:39:00,17,39:34:00,17,45:42:00,17,50:05:00,18,53:50:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"GLOCK,JEFF",,11:58:00,,16:00:00,,20:04:00,,1:35:00,,9:12:00,,14:08:00,,17:13:00,,0:57:00,,7:21:00,,11:41:00,,15:29:00,,,,,,
78,"DANIEL, STEVE",23,2:58:00,23,4:02:00,24,4:04:00,21,5:31:00,28,7:37:00,19,4:56:00,15,3:05:00,17,7:44:00,19,6:24:00,17,4:20:00,19,3:48:00,,,,,,
,"GLOCK, JOHN",23,2:58:00,22,7:00:00,23,11:04:00,21,16:35:00,21,24:12:00,21,29:08:00,20,32:13:00,20,39:57:00,19,46:21:00,19,50:41:00,19,54:29:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1ST STANDARD,,11:36:00,,15:13:00,,18:50:00,,0:05:00,,7:50:00,,13:08:00,,16:55:00,,0:44:00,,8:51:00,,13:41:00,,17:56:00,,,,,,
1002,"JACKSON, JOHN",14,2:36:00,14,3:37:00,14,3:37:00,17,5:15:00,31,7:45:00,29,5:18:00,30,3:47:00,18,7:49:00,38,8:07:00,28,4:50:00,26,4:15:00,,,,,,
,"BONNER, PATRICK",14,2:36:00,14,6:13:00,14,9:50:00,14,15:05:00,18,22:50:00,19,28:08:00,18,31:55:00,18,39:44:00,20,47:51:00,20,52:41:00,20,56:56:00,,,,,,
,"KUHN, KIMBALL",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"HIGGINS, LEE",,12:01:00,,16:06:00,,20:15:00,,2:04:00,,9:55:00,,14:56:00,,18:21:00,,3:15:00,,10:10:00,,15:26:00,,19:26:00,,,,,,
9450,"LEVERT, CHAD",28,3:01:00,25,4:05:00,30,4:09:00,25,5:49:00,34,7:51:00,22,5:01:00,22,3:25:00,25,8:54:00,23,6:55:00,37,5:16:00,24,4:00:00,,,,,,
,"HOSEK, CHRIS",28,3:01:00,26,7:06:00,27,11:15:00,24,17:04:00,25,24:55:00,24,29:56:00,24,33:21:00,21,42:15:00,21,49:10:00,21,54:26:00,21,58:26:00,,,,,,
,"HOSEK, CHUCK",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"POGUE, TERRY",,12:14:00,,16:31:00,,20:51:00,,2:55:00,,10:24:00,,15:18:00,,18:39:00,,3:44:00,,11:00:00,,16:08:00,,20:04:00,,,,,,
1003,"RENNIE, DUNCAN",37,3:14:00,34,4:17:00,33,4:20:00,29,6:04:00,22,7:29:00,17,4:54:00,21,3:21:00,31,9:05:00,30,7:16:00,32,5:08:00,23,3:56:00,,,,,,
,"WEAR, LAURA",37,3:14:00,37,7:31:00,33,11:51:00,29,17:55:00,29,25:24:00,27,30:18:00,25,33:39:00,22,42:44:00,22,50:00:00,22,55:08:00,22,59:04:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1ST NOVICE,,12:07:00,,16:16:00,,20:40:00,,2:26:00,,9:58:00,,15:30:00,,18:43:00,,4:08:00,,11:16:00,,16:18:00,,20:12:00,,,,,,
2219,"WEBB, CHRIS",34,3:07:00,27,4:09:00,34,4:24:00,24,5:46:00,26,7:32:00,36,5:32:00,20,3:13:00,39,9:25:00,28,7:08:00,29,5:02:00,21,3:54:00,,,,,,
,"WHITLEY, JEREMY",34,3:07:00,29,7:16:00,32,11:40:00,27,17:26:00,26,24:58:00,28,30:30:00,26,33:43:00,23,43:08:00,23,50:16:00,23,55:18:00,23,59:12:00,,,,,,
,"WHITLEY, ANGEL",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"SCHAU, TORE",,12:17:00,,16:05:00,,20:01:00,,3:20:00,,9:35:00,,14:41:00,,17:50:00,,8:01:00,,12:55:00,,16:41:00,,20:35:00,,,,,,
3,"CHEANEY, JIM",41,3:17:00,17,3:48:00,18,3:56:00,41,7:19:00,16,6:15:00,23,5:06:00,18,3:09:00,73,14:11:00,3,4:54:00,8,3:46:00,22,3:54:00,,,,,,
,,41,3:17:00,25,7:05:00,22,11:01:00,31,18:20:00,23,24:35:00,23,29:41:00,23,32:50:00,25,47:01:00,24,51:55:00,24,55:41:00,24,59:35:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"MORGAN, JULIE",,11:54:00,,15:52:00,,20:00:00,,1:45:00,,9:50:00,,15:03:00,,19:49:00,,4:55:00,,13:23:00,,18:25:00,,22:45:00,,,,,,
505,"GRIMSHAW, COLIN",20,2:54:00,21,3:58:00,29,4:08:00,23,5:45:00,38,8:05:00,26,5:13:00,48,4:46:00,32,9:06:00,44,8:28:00,30,5:02:00,27,4:20:00,,,,,,
,"DOREMUS, HARRY",20,2:54:00,20,6:52:00,21,11:00:00,23,16:45:00,24,24:50:00,25,30:03:00,27,34:49:00,24,43:55:00,26,52:23:00,26,57:25:00,25,61:45:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"SCHLAPP, TIMOTHY",,12:00:00,,15:52:00,,19:50:00,,1:19:00,,9:20:00,,14:20:00,,17:28:00,,8:01:00,,13:17:00,,17:48:00,,22:55:00,,,,,,
1212,"HEZEL, TIMOTHY",26,3:00:00,20,3:52:00,20,3:58:00,19,5:29:00,36,8:01:00,20,5:00:00,16,3:08:00,75,14:33:00,9,5:16:00,21,4:31:00,39,5:07:00,,,,,,
,"MATA, THEODORE",26,3:00:00,19,6:52:00,19,10:50:00,19,16:19:00,22,24:20:00,22,29:20:00,22,32:28:00,26,47:01:00,25,52:17:00,25,56:48:00,26,61:55:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"LEWIS, JAMES",,11:57:00,,16:04:00,,20:10:00,,3:13:00,,12:10:00,,17:35:00,,21:08:00,,9:45:00,,15:55:00,,20:05:00,,23:55:00,,,,,,
1767,"WILLIAMS, DERRICK",22,2:57:00,26,4:07:00,26,4:06:00,37,7:03:00,58,8:57:00,35,5:25:00,24,3:33:00,69,12:37:00,16,6:10:00,12,4:10:00,20,3:50:00,,,,,,
,"YOUNG, KENNETH",22,2:57:00,24,7:04:00,26,11:10:00,30,18:13:00,34,27:10:00,35,32:35:00,32,36:08:00,28,48:45:00,27,54:55:00,27,59:05:00,27,62:55:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"STARZ, LOUIS",,12:05:00,,16:16:00,,20:23:00,,2:25:00,,12:02:00,,17:25:00,,21:17:00,,9:45:00,,16:07:00,,20:56:00,,2:44:00,,,,,,
95,"STARZ, ANDREAS",33,3:05:00,30,4:11:00,28,4:07:00,28,6:02:00,73,9:37:00,33,5:23:00,32,3:52:00,68,12:28:00,18,6:22:00,27,4:49:00,45,5:48:00,,,,,,
,"STARZ, KATRINA",33,3:05:00,30,7:16:00,28,11:23:00,26,17:25:00,31,27:02:00,33,32:25:00,34,36:17:00,27,48:45:00,28,55:07:00,28,59:56:00,28,65:44:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"SLAUGHTER, TED",,12:09:00,,16:22:00,,21:00:00,,3:49:00,,11:43:00,,17:06:00,,20:46:00,,10:46:00,,17:50:00,,23:00:00,,4:05:00,,,,,,
601,"SLAUGHTER, CLINT",36,3:09:00,31,4:13:00,40,4:38:00,35,6:49:00,35,7:54:00,32,5:23:00,28,3:40:00,72,14:00:00,26,7:04:00,34,5:10:00,38,5:05:00,,,,,,
,"STOKES, B.J.",36,3:09:00,34,7:22:00,35,12:00:00,34,18:49:00,30,26:43:00,31,32:06:00,30,35:46:00,32,49:46:00,29,56:50:00,29,62:00:00,29,67:05:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"SCHEIBELHUT, KEITH",,12:46:00,,17:20:00,,22:50:00,,6:30:00,,14:10:00,,20:44:00,,0:21:00,,12:40:00,,19:30:00,,0:18:00,,4:21:00,,,,,,
7117,"STOLTE, JOHN",69,3:46:00,52,4:34:00,59,5:30:00,50,7:40:00,29,7:40:00,53,6:34:00,27,3:37:00,67,12:19:00,22,6:50:00,26,4:48:00,25,4:03:00,,,,,,
,"STOLTE, ALICE",69,3:46:00,57,8:20:00,60,13:50:00,53,21:30:00,40,29:10:00,40,35:44:00,38,39:21:00,36,51:40:00,34,58:30:00,33,63:18:00,30,67:21:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"ACKER, TERRY ",,12:04:00,,16:25:00,,21:00:00,,4:20:00,,12:05:00,,16:52:00,,20:42:00,,12:05:00,,19:04:00,,0:10:00,,4:44:00,,,,,,
777,"ACKER, JACE",32,3:04:00,38,4:21:00,39,4:35:00,43,7:20:00,32,7:45:00,15,4:47:00,31,3:50:00,77,15:23:00,24,6:59:00,31,5:06:00,33,4:34:00,,,,,,
,"ACKER, JIM (DNF)",32,3:04:00,35,7:25:00,34,12:00:00,38,19:20:00,32,27:05:00,30,31:52:00,29,35:42:00,34,51:05:00,31,58:04:00,31,63:10:00,31,67:44:00,,,,,,
,"RILEY, MIKE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"SCHOEPFLIN, JON",,12:47:00,,17:20:00,,22:20:00,,5:25:00,,13:13:00,,21:45:00,,2:07:00,,10:26:00,,18:34:00,,0:12:00,,4:52:00,,,,,,
9,"GREER, STACY",71,3:47:00,49,4:33:00,47,5:00:00,39,7:05:00,33,7:48:00,67,8:32:00,40,4:22:00,22,8:19:00,40,8:08:00,41,5:38:00,35,4:40:00,,,,,,
,"BALLDELLI, LYNNZ",71,3:47:00,56,8:20:00,52,13:20:00,43,20:25:00,38,28:13:00,46,36:45:00,42,41:07:00,31,49:26:00,30,57:34:00,32,63:12:00,32,67:52:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1ST USCA C-1,,12:37:00,,17:19:00,,22:35:00,,7:05:00,,14:15:00,,20:16:00,,1:37:00,,11:39:00,,19:11:00,,23:58:00,,6:25:00,,,,,,
2289,"FREEMAN, HOWARD",62,3:37:00,57,4:42:00,54,5:16:00,58,8:30:00,19,7:10:00,41,6:01:00,55,5:21:00,48,10:02:00,34,7:32:00,25,4:47:00,49,6:27:00,,,,,,
,"FREEMAN, TROY",62,3:37:00,55,8:19:00,54,13:35:00,55,22:05:00,42,29:15:00,39,35:16:00,39,40:37:00,33,50:39:00,32,58:11:00,30,62:58:00,33,69:25:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"OHLMACHER, LEO",,12:16:00,,16:34:00,,21:01:00,,3:29:00,,14:00:00,,19:14:00,,2:07:00,,12:20:00,,19:28:00,,2:40:00,,7:15:00,,,,,,
6922,"OHLMACHER, PAUL",40,3:16:00,36,4:18:00,36,4:27:00,30,6:28:00,83,10:31:00,27,5:14:00,68,6:53:00,50,10:13:00,29,7:08:00,64,7:12:00,34,4:35:00,,,,,,
,"OHLMACHER, EVANGLINE",40,3:16:00,39,7:34:00,36,12:01:00,32,18:29:00,39,29:00:00,38,34:14:00,43,41:07:00,35,51:20:00,33,58:28:00,35,65:40:00,34,70:15:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"FREELAND, CHRIS",,12:33:00,,17:06:00,,22:17:00,,5:45:00,,15:00:00,,21:10:00,,1:48:00,,13:05:00,,20:05:00,,1:15:00,,7:28:00,,,,,,
128,"FREELAND, KING",58,3:33:00,48,4:33:00,53,5:11:00,44,7:28:00,62,9:15:00,45,6:10:00,44,4:38:00,63,11:17:00,25,7:00:00,35,5:10:00,47,6:13:00,,,,,,
,"FREELAND, DIANE",58,3:33:00,52,8:06:00,51,13:17:00,46,20:45:00,44,30:00:00,43,36:10:00,40,40:48:00,39,52:05:00,35,59:05:00,34,64:15:00,35,70:28:00,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"HAFERNICK, GIB",,12:22:00,,16:44:00,,21:25:00,,3:53:00,,12:44:00,,18:56:00,,22:49:00,,13:01:00,,21:13:00,,4:12:00,,9:00:00,,,,,,
86,"LINDBLUM, CLAIRE",48,3:22:00,40,4:22:00,41,4:41:00,32,6:28:00,55,8:51:00,47,6:12:00,33,3:53:00,74,14:12:00,42,8:12:00,62,6:59:00,36,4:48:00,,,,,,
